date, Water Level
2018-07-03,0.5193958
2018-07-04,0.61025834
2018-07-05,0.74969167
2018-07-06,0.7873167
2018-07-07,0.93657917
2018-07-08,0.89580834
2018-07-09,0.8135167
2018-07-10,0.8630125
2018-07-11,0.8739375
2018-07-12,0.84851664
2018-07-13,0.7921708
2018-07-14,0.72715
2018-07-15,0.6847625
2018-07-16,0.75992084
2018-07-17,0.6674208
2018-07-18,0.622425
2018-07-19,0.63168335
2018-07-20,0.59613335
2018-07-21,0.57119584
2018-07-22,0.527525
2018-07-23,0.38364583
2018-07-24,0.26519167
2018-07-25,0.44524166
2018-07-26,0.5743542
2018-07-27,0.62090415
2018-07-28,0.66704166
2018-07-29,0.717775
2018-07-30,0.7223542
2018-07-31,0.7767125
2018-08-01,0.8687125
2018-08-02,0.9988667
2018-08-03,1.1518124
2018-08-04,1.0833917
2018-08-05,1.1176459
2018-08-06,1.2263541
2018-08-07,1.1950876
2018-08-08,1.217825
2018-08-09,1.1406584
2018-08-10,1.0729208
2018-08-11,1.115175
2018-08-12,1.0553417
2018-08-13,0.95764583
2018-08-14,0.937075
2018-08-15,0.9680625
2018-08-16,1.0005708
2018-08-17,0.90666246
2018-08-18,0.91921663
2018-08-19,0.8999
2018-08-20,0.86931664
2018-08-21,0.84241664
2018-08-22,0.7030417
2018-08-23,0.7033167
2018-08-24,1.0068542
2018-08-25,1.3094667
2018-08-26,1.2968875
2018-08-27,1.4602584
2018-08-28,1.4560333
2018-08-29,1.3955584
2018-08-30,1.384725
2018-08-31,1.420325
2018-09-01,1.5108
2018-09-02,1.5215666
2018-09-03,1.5928209
2018-09-04,1.6041083
2018-09-05,1.7552583
2018-09-06,1.6864749
2018-09-07,1.5985959
2018-09-08,1.5424167
2018-09-09,1.5503416
2018-09-10,1.5969042
2018-09-11,1.6246166
2018-09-12,1.76845
2018-09-13,2.0756457
2018-09-14,2.2321665
2018-09-15,2.024021
2018-09-16,1.6769166
2018-09-17,1.4396334
2018-09-18,1.3029333
2018-09-19,1.3048416
2018-09-20,1.4230417
2018-09-21,1.473125
2018-09-22,1.353025
2018-09-23,1.3328042
2018-09-24,1.4701583
2018-09-25,1.4780917
2018-09-26,1.3655584
2018-09-27,1.4812542
2018-09-28,1.4395666
2018-09-29,1.44015
2018-09-30,1.7044709
2018-10-01,1.7423208
2018-10-02,1.6565125
2018-10-03,1.6589541
2018-10-04,1.6055
2018-10-05,1.6237667
2018-10-06,1.8804458
2018-10-07,1.9670291
2018-10-08,2.2792084
2018-10-09,2.6233375
2018-10-10,2.6181583
2018-10-11,2.6767085
2018-10-12,2.7448
2018-10-13,2.6687708
2018-10-14,2.1431417
2018-10-15,2.0122166
2018-10-16,1.9472916
2018-10-17,1.7813333
2018-10-18,1.9760875
2018-10-19,2.2987874
2018-10-20,2.2250834
2018-10-21,2.0189373
2018-10-22,2.3427417
2018-10-23,2.2440083
2018-10-24,2.3867917
2018-10-25,2.1816416
2018-10-26,1.7110875
2018-10-27,1.5372584
2018-10-28,1.2979833
2018-10-29,1.1452458
2018-10-30,1.1035708
2018-10-31,1.3513125
2018-11-01,1.3545583
2018-11-02,1.0790625
2018-11-03,1.0175042
2018-11-04,1.27975
2018-11-05,1.6277208
2018-11-06,1.371575
2018-11-07,1.3441167
2018-11-08,1.2803291
2018-11-09,1.41205
2018-11-10,1.6826084
2018-11-11,1.839025
2018-11-12,1.7755458
2018-11-13,0.95274585
2018-11-14,0.53725415
2018-11-15,0.5791208
2018-11-16,0.89049166
2018-11-17,1.0364875
2018-11-18,1.2036166
2018-11-19,1.2998458
2018-11-20,1.30465
2018-11-21,1.348875
2018-11-22,1.5368458
2018-11-23,1.6252875
2018-11-24,1.3747958
2018-11-25,1.4218042
2018-11-26,1.0619792
2018-11-27,0.9892667
2018-11-28,1.1020666
2018-11-29,1.1485833
2018-11-30,1.2455542
2018-12-01,1.4095917
2018-12-02,1.3189708
2018-12-03,1.4041958
2018-12-04,1.4413333
2018-12-05,1.3464541
2018-12-06,1.4256916
2018-12-07,1.3766667
2018-12-08,1.2312292
2018-12-09,0.64020836
2018-12-10,0.4807375
2018-12-11,0.6027875
2018-12-12,0.9570917
2018-12-13,1.049175
2018-12-14,0.23939583
2018-12-15,-0.1615875
2018-12-16,0.34979585
2018-12-17,0.83613336
2018-12-18,0.9754083
2018-12-19,1.2521625
2018-12-20,1.0864458
2018-12-21,-0.02019583
2018-12-22,0.0511125
2018-12-23,0.26344168
2018-12-24,0.41525
2018-12-25,0.66860414
2018-12-26,1.08715
2018-12-27,1.7087041
2018-12-28,1.6363125
2018-12-29,1.4297833
2018-12-30,1.2357917
2018-12-31,1.1865542
2019-01-01,0.9135375
2019-01-02,1.0652375
2019-01-03,0.9830083
2019-01-04,0.5876708
2019-01-05,0.16500834
2019-01-06,0.410425
2019-01-07,0.6840375
2019-01-08,0.5826375
2019-01-09,0.45576668
2019-01-10,0.81692916
2019-01-11,1.1813416
2019-01-12,1.2283167
2019-01-13,0.80046666
2019-01-14,0.7394458
2019-01-15,0.83715
2019-01-16,1.2289417
2019-01-17,1.0052125
2019-01-18,0.6401208
2019-01-19,0.6589042
2019-01-20,-0.1633875
2019-01-21,0.22280417
2019-01-22,0.841525
2019-01-23,0.96938336
2019-01-24,0.49619582
2019-01-25,0.7324167
2019-01-26,1.1642458
2019-01-27,1.255475
2019-01-28,0.9387875
2019-01-29,0.7183333
2019-01-30,0.8665958
2019-01-31,1.1736166
2019-02-01,1.4867667
2019-02-02,1.3646125
2019-02-03,1.2411
2019-02-04,1.2983
2019-02-05,1.2556459
2019-02-06,1.2695209
2019-02-07,1.2495208
2019-02-08,1.2269334
2019-02-09,1.2054459
2019-02-10,1.438125
2019-02-11,1.41505
2019-02-12,1.066575
2019-02-13,0.5213
2019-02-14,1.0352583
2019-02-15,1.1189375
2019-02-16,0.92037916
2019-02-17,1.0397708
2019-02-18,1.3628292
2019-02-19,1.8302041
2019-02-20,1.6467333
2019-02-21,1.5030249
2019-02-22,1.5616791
2019-02-23,1.459975
2019-02-24,1.0318
2019-02-25,1.066725
2019-02-26,1.5738333
2019-02-27,1.4513209
2019-02-28,1.2645583
2019-03-01,1.2882416
2019-03-02,1.2082833
2019-03-03,1.1884959
2019-03-04,1.2373333
2019-03-05,1.0283
2019-03-06,0.88224584
2019-03-07,1.2109166
2019-03-08,1.2298833
2019-03-09,1.1712708
2019-03-10,1.2235334
2019-03-11,1.1777333
2019-03-12,1.1292666
2019-03-13,1.7041458
2019-03-14,1.5942416
2019-03-15,1.4742084
2019-03-16,1.3062667
2019-03-17,1.4306583
2019-03-18,1.4500958
2019-03-19,1.7195458
2019-03-20,1.7154083
2019-03-21,1.280825
2019-03-22,0.9445125
2019-03-23,0.99936664
2019-03-24,0.96072084
2019-03-25,0.9934083
2019-03-26,0.8072917
2019-03-27,1.0684667
2019-03-28,1.2611166
2019-03-29,1.3306625
2019-03-30,1.372575
2019-03-31,1.158925
2019-04-01,1.2698417
2019-04-02,1.3500708
2019-04-03,1.5038209
2019-04-04,1.6798875
2019-04-05,1.5760125
2019-04-06,1.6876458
2019-04-07,1.6886709
2019-04-08,1.4266292
2019-04-09,0.8780792
2019-04-10,0.91560835
2019-04-11,1.2253584
2019-04-12,1.3729
2019-04-13,1.7286416
2019-04-14,1.0774125
2019-04-15,0.50455415
2019-04-16,1.0300125
2019-04-17,1.3829459
2019-04-18,1.7340958
2019-04-19,1.1022708
2019-04-20,0.5932417
2019-04-21,0.63617915
2019-04-22,0.7178625
2019-04-23,0.9176583
2019-04-24,1.1054667
2019-04-25,1.2290916
2019-04-26,0.90823334
2019-04-27,0.82397085
2019-04-28,1.1171875
2019-04-29,1.3156126
2019-04-30,1.6089542
2019-05-01,1.7794167
2019-05-02,1.7773792
2019-05-03,1.7527666
2019-05-04,1.6176
2019-05-05,1.4092208
2019-05-06,1.4350792
2019-05-07,1.6081667
2019-05-08,1.9169416
2019-05-09,1.9308583
2019-05-10,2.118554
2019-05-11,2.0668874
2019-05-12,1.7503041
2019-05-13,1.68825
2019-05-14,1.8020083
2019-05-15,2.068246
2019-05-16,2.0948584
2019-05-17,2.0239916
2019-05-18,2.0259666
2019-05-19,1.9818083
2019-05-20,1.8679166
2019-05-21,1.9347208
2019-05-22,1.8006291
2019-05-23,1.8251708
2019-05-24,1.8502083
2019-05-25,1.7938583
2019-05-26,1.7638209
2019-05-27,1.6972625
2019-05-28,1.6725125
2019-05-29,1.88175
2019-05-30,1.8505625
2019-05-31,1.6677041
2019-06-01,1.6461208
2019-06-02,1.6224042
2019-06-03,1.5338792
2019-06-04,1.5314292
2019-06-05,1.7174833
2019-06-06,1.4257166
2019-06-07,1.2817416
2019-06-08,1.12415
2019-06-09,1.1327584
2019-06-10,1.1027375
2019-06-11,1.2974083
2019-06-12,1.646275
2019-06-13,1.4481083
2019-06-14,1.2985291
2019-06-15,1.3504958
2019-06-16,1.1909
2019-06-17,1.4000791
2019-06-18,1.3420917
2019-06-19,1.1759125
2019-06-20,1.0585709
2019-06-21,0.935375
2019-06-22,1.0539708
2019-06-23,1.1017
2019-06-24,1.239975
2019-06-25,1.6614459
2019-06-26,1.451525
2019-06-27,1.3845541
2019-06-28,1.1619208
2019-06-29,1.1627792
2019-06-30,1.2064375
2019-07-01,1.2824458
2019-07-02,1.3366874
2019-07-03,1.399475
2019-07-04,1.2608209
2019-07-05,1.1796666
2019-07-06,1.0381875
2019-07-07,1.0959291
2019-07-08,1.0506542
2019-07-09,0.99864584
2019-07-10,0.8483
2019-07-11,0.7868875
2019-07-12,0.8741375
2019-07-13,1.1326916
2019-07-14,0.6075208
2019-07-15,0.65989166
2019-07-16,1.0070791
2019-07-17,1.2000333
2019-07-18,1.254375
2019-07-19,1.2261333
2019-07-20,1.2050834
2019-07-21,1.1928667
2019-07-22,1.2248541
2019-07-23,1.0668125
2019-07-24,1.1878124
2019-07-25,1.4460167
2019-07-26,1.4755708
2019-07-27,1.347675
2019-07-28,1.0949541
2019-07-29,1.0857625
2019-07-30,1.0789125
2019-07-31,1.0367374
2019-08-01,1.0276042
2019-08-02,1.1511583
2019-08-03,1.2027667
2019-08-04,1.2012334
2019-08-05,1.2182417
2019-08-06,1.1407833
2019-08-07,1.0724626
2019-08-08,0.99135417
2019-08-09,0.88954586
2019-08-10,0.8320375
2019-08-11,0.81988335
2019-08-12,0.7125458
2019-08-13,0.69357914
2019-08-14,0.62976664
2019-08-15,0.6279708
2019-08-16,0.70189166
2019-08-17,0.78770834
2019-08-18,0.8325167
2019-08-19,0.8813375
2019-08-20,0.79740417
2019-08-21,0.8314833
2019-08-22,0.9020375
2019-08-23,1.0555792
2019-08-24,1.0224667
2019-08-25,1.0531209
2019-08-26,0.9887083
2019-08-27,0.979075
2019-08-28,0.94722503
2019-08-29,0.88944167
2019-08-30,0.89940417
2019-08-31,1.0423083
2019-09-01,1.1010375
2019-09-02,1.4191084
2019-09-03,1.6870959
2019-09-04,1.9543625
2019-09-05,1.6802624
2019-09-06,1.0507667
2019-09-07,0.96080416
2019-09-08,0.9874833
2019-09-09,1.0526167
2019-09-10,1.2093959
2019-09-11,1.3170333
2019-09-12,1.5227791
2019-09-13,1.6829292
2019-09-14,1.7598791
2019-09-15,1.821775
2019-09-16,2.1295707
2019-09-17,2.20925
2019-09-18,1.5367541
2019-09-19,1.2847458
2019-09-20,1.3520541
2019-09-21,1.7053708
2019-09-22,1.9393125
2019-09-23,2.0106041
2019-09-24,2.0232458
2019-09-25,2.0515375
2019-09-26,1.958875
2019-09-27,2.113025
2019-09-28,2.1226165
2019-09-29,2.147796
2019-09-30,2.1714416
2019-10-01,2.2398958
2019-10-02,2.2437668
2019-10-03,2.237675
2019-10-04,2.251279
2019-10-05,2.0983915
2019-10-06,2.102496
2019-10-07,2.1500082
2019-10-08,2.2979167
2019-10-09,2.3306584
2019-10-10,2.2130625
2019-10-11,2.0270374
2019-10-12,2.1266334
2019-10-13,2.0116541
2019-10-14,2.0906084
2019-10-15,2.0578833
2019-10-16,1.9098749
2019-10-17,2.1816416
2019-10-18,2.5288541
2019-10-19,2.5432208
2019-10-20,2.3483083
2019-10-21,2.2630625
2019-10-22,2.175929
2019-10-23,2.2098207
2019-10-24,2.324129
2019-10-25,2.1091166
2019-10-26,1.2389958
2019-10-27,1.0845125
2019-10-28,1.5291458
2019-10-29,1.8809416
2019-10-30,1.9985958
2019-10-31,1.2683916
2019-11-01,1.1982208
2019-11-02,1.4886917
2019-11-03,1.5116959
2019-11-04,1.6129792
2019-11-05,1.6583667
2019-11-06,1.4856625
2019-11-07,1.6590166
2019-11-08,1.59395
2019-11-09,1.516475
2019-11-10,1.617325
2019-11-11,1.6416833
2019-11-12,1.2542708
2019-11-13,1.3305292
2019-11-14,1.6704792
2019-11-15,1.6423625
2019-11-16,1.2914083
2019-11-17,1.4582083
2019-11-18,1.4499792
2019-11-19,1.2449083
2019-11-20,1.2419333
2019-11-21,1.4405541
2019-11-22,1.5554833
2019-11-23,1.3665125
2019-11-24,1.3067083
2019-11-25,1.450025
2019-11-26,1.6546959
2019-11-27,1.4647042
2019-11-28,1.6112875
2019-11-29,1.4535583
2019-11-30,1.4475292
2019-12-01,1.1864
2019-12-02,0.69168335
2019-12-03,0.546275
2019-12-04,0.78305835
2019-12-05,0.7639083
2019-12-06,0.8237875
2019-12-07,0.704775
2019-12-08,0.9556417
2019-12-09,1.142825
2019-12-10,1.267625
2019-12-11,1.1692584
2019-12-12,1.4241
2019-12-13,1.5563208
2019-12-14,1.2840208
2019-12-15,1.272175
2019-12-16,1.1568125
2019-12-17,0.87957084
2019-12-18,0.55390835
2019-12-19,0.797025
2019-12-20,1.07965
2019-12-21,1.1299958
2019-12-22,0.8450375
2019-12-23,0.76652086
2019-12-24,0.53910416
2019-12-25,0.9302875
2019-12-26,0.8286333
2019-12-27,0.8421
2019-12-28,1.15105
2019-12-29,1.2012374
2019-12-30,0.996875
2019-12-31,0.86095834
2020-01-01,0.87074167
2020-01-02,1.2854125
2020-01-03,1.1781917
2020-01-04,0.5999917
2020-01-05,0.18950833
2020-01-06,0.52330834
2020-01-07,0.41865835
2020-01-08,0.47314167
2020-01-09,1.0141958
2020-01-10,1.258325
2020-01-11,1.0012417
2020-01-12,0.84496665
2020-01-13,1.1657459
2020-01-14,1.0900959
2020-01-15,1.0938208
2020-01-16,1.040725
2020-01-17,1.1415917
2020-01-18,1.360875
2020-01-19,1.1618708
2020-01-20,1.119925
2020-01-21,1.0429333
2020-01-22,1.5130625
2020-01-23,1.4684167
2020-01-24,1.05505
2020-01-25,0.7875958
2020-01-26,1.1237667
2020-01-27,1.2109542
2020-01-28,1.3988959
2020-01-29,1.0070791
2020-01-30,0.958625
2020-01-31,1.2851958
2020-02-01,0.8787875
2020-02-02,0.32845
2020-02-03,0.5176875
2020-02-04,0.7074792
2020-02-05,0.6836625
2020-02-06,0.5774583
2020-02-07,0.094575
2020-02-08,-0.0044833333
2020-02-09,0.5695292
2020-02-10,0.94206667
2020-02-11,1.1006792
2020-02-12,0.9858958
2020-02-13,0.87735415
2020-02-14,0.73431665
2020-02-15,0.9306875
2020-02-16,1.1540375
2020-02-17,1.1586791
2020-02-18,1.1165875
2020-02-19,0.960925
2020-02-20,0.93796253
2020-02-21,0.95284164
2020-02-22,1.0519084
2020-02-23,1.2068958
2020-02-24,1.3412375
2020-02-25,1.0560125
2020-02-26,0.7724458
2020-02-27,0.2916125
2020-02-28,0.67420834
2020-02-29,0.44520417
2020-03-01,0.6497667
2020-03-02,0.8584375
2020-03-03,0.9673667
2020-03-04,1.1740875
2020-03-05,0.95159584
2020-03-06,0.4919
2020-03-07,0.8052958
2020-03-08,1.1262
2020-03-09,1.3442125
2020-03-10,1.0964625
2020-03-11,0.99434584
2020-03-12,1.1784291
2020-03-13,1.2517917
2020-03-14,1.0688916
2020-03-15,0.9374625
2020-03-16,0.9983208
2020-03-17,1.0774584
2020-03-18,1.1852875
2020-03-19,1.2024
2020-03-20,1.2014375
2020-03-21,1.2402542
2020-03-22,1.34955
2020-03-23,1.3506625
2020-03-24,1.24435
2020-03-25,1.0416917
2020-03-26,0.99536663
2020-03-27,1.1904
2020-03-28,1.3164084
2020-03-29,1.2448875
2020-03-30,1.4765208
2020-03-31,1.1735041
2020-04-01,1.2538542
2020-04-02,1.5739417
2020-04-03,1.5774708
2020-04-04,1.6251374
2020-04-05,1.9373417
2020-04-06,1.953225
2020-04-07,1.7522583
2020-04-08,1.5944375
2020-04-09,1.4032291
2020-04-10,1.4026542
2020-04-11,1.8854833
2020-04-12,2.165525
2020-04-13,1.5658709
2020-04-14,1.5044084
2020-04-15,1.5300542
2020-04-16,1.7698125
2020-04-17,1.747625
2020-04-18,1.6833458
2020-04-19,1.7055458
2020-04-20,1.5191333
2020-04-21,1.4093916
2020-04-22,1.7419833
2020-04-23,1.8132708
2020-04-24,1.5826625
2020-04-25,1.5674334
2020-04-26,1.5441834
2020-04-27,1.6661917
2020-04-28,1.6902666
2020-04-29,1.5955458
2020-04-30,1.3431584
2020-05-01,1.1100583
2020-05-02,1.0994834
2020-05-03,1.0495
2020-05-04,0.9933125
2020-05-05,0.93308747
2020-05-06,1.085725
2020-05-07,1.2828041
2020-05-08,1.3137208
2020-05-09,1.409
2020-05-10,1.7346958
2020-05-11,1.5022374
2020-05-12,1.56405
2020-05-13,1.4840958
2020-05-14,1.6341083
2020-05-15,1.6785125
2020-05-16,1.9393166
2020-05-17,1.6921792
2020-05-18,1.3686334
2020-05-19,1.1041
2020-05-20,0.9946125
2020-05-21,1.0847958
2020-05-22,1.1990583
2020-05-23,1.2553875
2020-05-24,1.41705
2020-05-25,1.5821542
2020-05-26,1.6254916
2020-05-27,1.5800375
2020-05-28,1.6281
2020-05-29,1.5054916
2020-05-30,1.3945
2020-05-31,1.5304458
2020-06-01,1.67685
2020-06-02,1.7038584
2020-06-03,1.6624917
2020-06-04,1.5978084
2020-06-05,1.4538417
2020-06-06,1.5814
2020-06-07,1.8362209
2020-06-08,1.9820666
2020-06-09,1.4720167
2020-06-10,1.5933541
2020-06-11,1.6015042
2020-06-12,1.4662417
2020-06-13,1.6960584
2020-06-14,1.80305
2020-06-15,1.7323042
2020-06-16,1.733975
2020-06-17,1.4960542
2020-06-18,1.3526083
2020-06-19,1.3605459
2020-06-20,1.4034083
2020-06-21,1.4020375
2020-06-22,1.3717542
2020-06-23,1.2602583
2020-06-24,1.2290584
2020-06-25,1.269125
2020-06-26,1.2261125
2020-06-27,1.3156416
2020-06-28,1.4230375
2020-06-29,1.460775
2020-06-30,1.3129458
2020-07-01,1.2097417
2020-07-02,1.0551584
2020-07-03,0.9828625
2020-07-04,0.8680917
2020-07-05,0.86191666
2020-07-06,0.813225
2020-07-07,0.76859164
2020-07-08,0.82206666
2020-07-09,0.80005
2020-07-10,0.78207916
2020-07-11,0.6738667
2020-07-12,0.5451
2020-07-13,0.58561665
2020-07-14,0.53795415
2020-07-15,0.49834582
2020-07-16,0.5730708
2020-07-17,0.5660167
2020-07-18,0.69830835
2020-07-19,0.83049583
2020-07-20,1.0623208
2020-07-21,1.2713958
2020-07-22,1.2535625
2020-07-23,1.3198084
2020-07-24,1.6862458
2020-07-25,2.981225
2020-07-26,2.6724417
2020-07-27,2.1673708
2020-07-28,1.6757708
2020-07-29,1.3105042
2020-07-30,1.1450334
2020-07-31,1.06815
2020-08-01,0.97172916
2020-08-02,0.98128337
2020-08-03,1.0787709
2020-08-04,0.9592083
2020-08-05,0.9211792
2020-08-06,0.9837083
2020-08-07,1.0229375
2020-08-08,1.036175
2020-08-09,0.97456664
2020-08-10,0.96459997
2020-08-11,0.97821665
2020-08-12,0.8833
2020-08-13,0.82051665
2020-08-14,0.8278625
2020-08-15,0.7208958
2020-08-16,0.6666333
2020-08-17,0.66290414
2020-08-18,0.7774875
2020-08-19,0.934075
2020-08-20,0.99048334
2020-08-21,1.0404792
2020-08-22,1.0761833
2020-08-23,1.2561834
2020-08-24,1.4566166
2020-08-25,1.568125
2020-08-26,1.8951167
2020-08-27,2.626
2020-08-28,1.7602125
2020-08-29,1.6078416
2020-08-30,1.5088708
2020-08-31,1.4143875
2020-09-01,1.3081917
2020-09-02,1.1366541
2020-09-03,1.0763959
2020-09-04,1.2457
2020-09-05,1.4266542
2020-09-06,1.3393959
2020-09-07,1.249125
2020-09-08,1.4739083
2020-09-09,1.5839916
2020-09-10,1.5254792
2020-09-11,1.2798375
2020-09-12,1.3769833
2020-09-13,1.6398417
2020-09-14,1.8157667
2020-09-15,1.9586542
2020-09-16,2.3628125
2020-09-17,2.4965708
2020-09-18,2.1622
2020-09-19,2.4910083
2020-09-20,3.0291293
2020-09-21,3.4616125
2020-09-22,2.6748376
2020-09-23,2.419629
2020-09-24,2.1017125
2020-09-25,1.9929333
2020-09-26,2.066125
2020-09-27,2.096775
2020-09-28,1.9844708
2020-09-29,1.9830709
2020-09-30,1.8912
2020-10-01,1.6405375
2020-10-02,1.492875
2020-10-03,1.7996042
2020-10-04,1.6779667
2020-10-05,1.7359126
2020-10-06,1.8432791
2020-10-07,2.0787542
2020-10-08,2.1429708
2020-10-09,2.6767917
2020-10-10,2.5396
2020-10-11,1.5505667
2020-10-12,1.4854875
2020-10-13,1.3778417
2020-10-14,1.3282125
2020-10-15,1.3672042
2020-10-16,1.24195
2020-10-17,1.6830125
2020-10-18,1.6503875
2020-10-19,1.7080666
2020-10-20,1.6407875
2020-10-21,1.8688124
2020-10-22,2.1587207
2020-10-23,2.202454
2020-10-24,2.0660875
2020-10-25,1.8614583
2020-10-26,2.0251374
2020-10-27,2.0578208
2020-10-28,1.8156042
2020-10-29,1.3377084
2020-10-30,0.7746458
2020-10-31,1.2809334
2020-11-01,1.2583208
2020-11-02,1.2916417
2020-11-03,1.5834167
2020-11-04,1.5654792
2020-11-05,1.2521
2020-11-06,1.4200459
2020-11-07,1.7995292
2020-11-08,2.05215
2020-11-09,2.1086667
2020-11-10,2.1674542
2020-11-11,2.014725
2020-11-12,1.8262
2020-11-13,1.8253208
2020-11-14,1.7940041
2020-11-15,1.6220624
2020-11-16,1.5417333
2020-11-17,1.4190583
2020-11-18,1.598475
2020-11-19,1.742525
2020-11-20,1.5893375
2020-11-21,1.5147125
2020-11-22,1.6804
2020-11-23,1.6100959
2020-11-24,1.8966084
2020-11-25,1.8186291
2020-11-26,1.541075
2020-11-27,1.3452834
2020-11-28,1.5861459
2020-11-29,1.9281541
2020-11-30,0.8944208
2020-12-01,0.6324833
2020-12-02,0.99682087
2020-12-03,1.3272625
2020-12-04,0.90138334
2020-12-05,0.71114165
2020-12-06,0.8255708
2020-12-07,0.71967083
2020-12-08,0.50434166
2020-12-09,0.30697918
2020-12-10,0.3220125
2020-12-11,0.5980375
2020-12-12,0.605925
2020-12-13,0.9042917
2020-12-14,0.44959584
2020-12-15,0.46009168
2020-12-16,0.65454584
2020-12-17,0.47002083
2020-12-18,0.6734083
2020-12-19,1.0017291
2020-12-20,0.85609585
2020-12-21,0.5801375
2020-12-22,0.64595
2020-12-23,0.97393334
2020-12-24,0.7283625
2020-12-25,-0.28054583
2020-12-26,-0.060320836
2020-12-27,0.44872916
2020-12-28,0.486875
2020-12-29,0.5774292
2020-12-30,0.9840083
2020-12-31,1.1532708
